൦	ഒന്ന്
൧	രണ്ട്
൨	മൂന്ന്
൩	നാല്
൪	അഞ്ച്
൫	ആറ്
൬	ഏഴ്
൭	എട്ട്
൮	ഒമ്പത്
൯	പത്ത്
൧൦	പതിനൊന്ന്
൧൧	പന്ത്രണ്ട്
൧൨	പതിമൂന്ന്
൧൩	പതിനാല്
൧൪	പതിനഞ്ച്
൧൫	പതിനാറ്
൧൬	പതിനേഴ്
൧൭	പതിനെട്ട്
൧൮	പത്തൊമ്പത്
൧൯	ഇരുപത്
൨൦	ഇരുപത്തിയൊന്ന്
൨൧	ഇരുപത്തിരണ്ട്
൨൨	ഇരുപത്തിമൂന്ന്
൨൩	ഇരുപത്തിനാല്
൨൪	ഇരുപത്തിയഞ്ച്
൨൫	ഇരുപത്തിയാറ്
൨൬	ഇരുപത്തിയേഴ്
൨൭	ഇരുപത്തിയെട്ട്
൨൮	ഇരുപത്തിയൊമ്പത്
൨൯	മുപ്പത്
൩൦	മുപ്പത്തിയൊന്ന്
൩൧	മുപ്പത്തിരണ്ട്
൩൨	മുപ്പത്തിമൂന്ന്
൩൩	മുപ്പത്തിനാല്
൩൪	മുപ്പത്തിയഞ്ച്
൩൫	മുപ്പത്തിയാറ്
൩൬	മുപ്പത്തിയേഴ്
൩൭	മുപ്പത്തിയെട്ട്
൩൮	മുപ്പത്തിയൊമ്പത്
൩൯	നാല്പത്
൪൦	നാല്പത്തിയൊന്ന്
൪൧	നാല്പത്തിരണ്ട്
൪൨	നാല്പത്തിമൂന്ന്
൪൩	നാല്പത്തിനാല്
൪൪	നാല്പത്തിയഞ്ച്
൪൫	നാല്പത്തിയാറ്
൪൬	നാല്പത്തിയേഴ്
൪൭	നാല്പത്തിയെട്ട്
൪൮	നാല്പത്തിയൊമ്പത്
൪൯	അമ്പത്
൫൦	അമ്പത്തിയൊന്ന്
൫൧	അമ്പത്തിരണ്ട്
൫൨	അമ്പത്തിമൂന്ന്
൫൩	അമ്പത്തിനാല്
൫൪	അമ്പത്തിയഞ്ച്
൫൫	അമ്പത്തിയാറ്
൫൬	അമ്പത്തിയേഴ്
൫൭	അമ്പത്തിയെട്ട്
൫൮	അമ്പത്തിയൊമ്പത്
൫൯	അറുപത്
൬൦	അറുപത്തിയൊന്ന്
൬൧	അറുപത്തിരണ്ട്
൬൨	അറുപത്തിമൂന്ന്
൬൩	അറുപത്തിനാല്
൬൪	അറുപത്തിയഞ്ച്
൬൫	അറുപത്തിയാറ്
൬൬	അറുപത്തിയേഴ്
൬൭	അറുപത്തിയെട്ട്
൬൮	അറുപത്തിയൊമ്പത്
൬൯	എഴുപത്
൭൦	എഴുപത്തിയൊന്ന്
൭൧	എഴുപത്തിരണ്ട്
൭൨	എഴുപത്തിമൂന്ന്
൭൩	എഴുപത്തിനാല്
൭൪	എഴുപത്തിയഞ്ച്
൭൫	എഴുപത്തിയാറ്
൭൬	എഴുപത്തിയേഴ്
൭൭	എഴുപത്തിയെട്ട്
൭൮	എഴുപത്തിയൊമ്പത്
൭൯	എൺപത്
൮൦	എൺപത്തിയൊന്ന്
൮൧	എൺപത്തിരണ്ട്
൮൨	എൺപത്തിമൂന്ന്
൮൩	എൺപത്തിനാല്
൮൪	എൺപത്തിയഞ്ച്
൮൫	എൺപത്തിയാറ്
൮൬	എൺപത്തിയേഴ്
൮൭	എൺപത്തിയെട്ട്
൮൮	എൺപത്തിയൊമ്പത്
൮൯	തൊണ്ണൂറ്
൯൦	തൊണ്ണൂറ്റിയൊന്ന്
൯൧	തൊണ്ണൂറ്റിരണ്ട്
൯൨	തൊണ്ണൂറ്റിമൂന്ന്
൯൩	തൊണ്ണൂറ്റിനാല്
൯൪	തൊണ്ണൂറ്റിയഞ്ച്
൯൫	തൊണ്ണൂറ്റിയാറ്
൯൬	തൊണ്ണൂറ്റിയേഴ്
൯൭	തൊണ്ണൂറ്റിയെട്ട്
൯൮	തൊണ്ണൂറ്റിയൊമ്പത്
൯൯	നൂറ്
