.	डॉट
-	डैश
_	अंडरस्कोर
!	विस्मयादिबोधक चिह्न
#	नंबर साइन
$	डॉलर साइन
%	प्रतिशत
&	एम्परसेंड
'	कोट
*	एस्टेरिस्क
+	प्लस
/	स्लैश
=	बराबर चिह्न
?	प्रश्न चिह्न
^	सर्कमफ्लेक्स
`	राइट सिंगल कोट
|	वर्टिकल बार
~	टिल्ड
,	कॉमा

