টকা	পইচা
পাউণ্ড	পেন্স
ৱ'ন	জিঅ'ন
ডলাৰ	চেণ্ট
লিৰা	কুৰুছ
টকা	পইচা
য়েন	চেন
নাইৰা	ক'ব'
ইউৰো	চেণ্ট
