१ला	पैहला
१ली	पैहली
१वाँ	पैहला
1वाँ	पैहला
२रा	दूआ
२री	दूई
२वाँ	दूआ
2वाँ	दूआ
३रा	त्रीआ
३री	त्रीई
३वाँ	त्रीआ
3वाँ	त्रीआ
४था	चौथा
४थी	चौथी
४वाँ	चौथा
4वाँ	चौथा
५वां	पंजमां
५वीं	पंजमीं
५वाँ	पंजमां
5वाँ	पंजमां
६ठा	छेआं
६ठी	छेईं
६वाँ	छेआं
6वाँ	छेआं
