दह	दह
ग्यारा	ग्यारा
बारा	बारा
तेरा	तेरा
चौदा	चौदा
पंदरा	पंदरा
सोला	सोला
सतरा	सतरा
अठारा	अठारा
उन्नी	उन्नी
