ਰੁਪਏ	ਪੈਸੇ
ਪੌਂਡ	ਪੈਂਸ
ਵੋਨ	ਜਿਓਨ
ਡਾਲਰ	ਸੈਂਟ
ਲੀਰਾ	ਕੁਰੁਸ
ਟਕਾ	ਪੈਸੇ
ਯੇਨ	ਸੇਨ
ਨਾਇਰਾ	ਕੋਬੋ
ਯੂਰੋ	ਸੈਂਟ
