മൊബൈൽ	മൊബൈൽ
മൊബൈൽ നമ്പർ	മൊബൈൽ നമ്പർ
ഫോൺ	ഫോൺ
ഫോൺ നമ്പർ	ഫോൺ നമ്പർ
