रुप्यकाणि	पैसे
पाउण्ड	पेन्स
वॉन	जिओन
डॉलर	सेण्ट
लीरा	कुरस
टका	पैसे
येन	सेन
नाइरा	कोबो
यूरो	सेण्ट
