१ला	गिदिरनाय
१ली	गिदिरनाय
१वाँ	गिदिरनाय
1वाँ	गिदिरनाय
२रा	नैनाय
२री	नैनाय
२वाँ	नैनाय
2वाँ	नैनाय
३रा	थामनाय
३री	थामनाय
३वाँ	थामनाय
3वाँ	थामनाय
४था	ब्रैनाय
४थी	ब्रैनाय
४वाँ	ब्रैनाय
4वाँ	ब्रैनाय
५वां	बानाय
५वीं	बानाय
५वाँ	बानाय
5वाँ	बानाय
६ठा	रोनाय
६ठी	रोनाय
६वाँ	रोनाय
6वाँ	रोनाय
