१ला	पहला
१ली	पहली
१वाँ	पहला
1वाँ	पहला
२रा	दूसरा
२री	दूसरी
२वाँ	दूसरा
2वाँ	दूसरा
३रा	तीसरा
३री	तीसरी
३वाँ	तीसरा
3वाँ	तीसरा
४था	चौथा
४थी	चौथी
४वाँ	चौथा
4वाँ	चौथा
५वां	पाँचवां
५वीं	पाँचवीं
५वाँ	पाँचवाँ
5वाँ	पाँचवाँ
६ठा	छठा
६ठी	छठी
६वाँ	छठवाँ
6वाँ	छठवाँ
