दस	दस
ग्यारह	ग्यारह
बारह	बारह
तेरह	तेरह
चौदह	चौदह
पंद्रह	पंद्रह
सोलह	सोलह
सत्रह	सत्रह
अठारह	अठारह
उन्नीस	उन्नीस

