१ला	पहिलो
१ली	पहिलो
१वाँ	पहिलो
1वाँ	पहिलो
२रा	दोस्रो
२री	दोस्रो
२वाँ	दोस्रो
2वाँ	दोस्रो
३रा	तेस्रो
३री	तेस्रो
३वाँ	तेस्रो
3वाँ	तेस्रो
४था	चौथो
४थी	चौथो
४वाँ	चौथो
4वाँ	चौथो
५वां	पाँचौं
५वीं	पाँचौं
५वाँ	पाँचौं
5वाँ	पाँचौं
६ठा	छैटौं
६ठी	छैटौं
६वाँ	छैटौं
6वाँ	छैटौं
